sender_domain,sender_has_numbers,sender_domain_length,receiver_domain,domain_mismatch,subject_length,subject_num_exclamations,subject_num_caps,subject_has_spam_words,body_length,body_num_links,body_num_exclamations,body_has_spam_words,email_hour,email_day_of_week,label
killingsworth.com,0,17,gvc.ceas-challenge.cc,1,34,0,1,0,62,0,0,0,2.0,2.0,1
vdc.com.vn,0,10,gvc.ceas-challenge.cc,1,32,0,0,0,345,0,0,1,2.0,2.0,1
mi.cs.titech.ac.jp,0,18,cs.orst.edu,1,38,0,9,0,3376,1,0,1,18.0,1.0,0
java.sun.com,0,12,java.sun.com,0,62,0,18,0,19347,6,8,1,20.0,1.0,0
sanger-olson.com,1,16,gvc.ceas-challenge.cc,1,28,0,5,0,170,1,0,0,0.0,2.0,1
google.com,0,10,gvc.ceas-challenge.cc,1,32,0,4,0,580,0,0,0,21.0,1.0,1
sony.com.tw,0,11,gvc.ceas-challenge.cc,1,15,0,1,0,317,0,0,1,2.0,2.0,1
globetrotter.net,0,16,gvc.ceas-challenge.cc,1,71,0,1,0,324,0,0,1,2.0,2.0,1
yahoo-inc.com,0,13,yahoogroups.com,1,74,1,2,0,689,0,0,0,20.0,1.0,0
btopenworld.com,0,15,gvc.ceas-challenge.cc,1,24,0,0,0,326,0,0,1,2.0,2.0,1
shimadzu.co.jp,0,14,gvc.ceas-challenge.cc,1,71,0,1,0,338,0,0,1,2.0,2.0,1
lambda10.org,1,12,gvc.ceas-challenge.cc,1,53,1,1,0,160,1,0,0,22.0,1.0,1
rostra-day.ru,1,13,gvc.ceas-challenge.cc,1,20,0,5,0,3918,24,0,0,20.0,1.0,1
ohworld.com,0,11,gvc.ceas-challenge.cc,1,42,0,1,0,324,0,0,1,2.0,2.0,1
gmail.com,0,9,aviawest.com,1,56,0,1,0,169,0,0,0,20.0,1.0,0
08.knvk5.jp,1,11,gvc.ceas-challenge.cc,1,39,0,1,0,105,1,0,0,23.0,1.0,1
denkerland.de,0,13,gvc.ceas-challenge.cc,1,55,0,1,0,736,1,3,1,7.0,2.0,1
google.com,0,10,gvc.ceas-challenge.cc,1,32,0,1,0,594,0,0,0,19.0,1.0,1
gvawilliamschi.com,0,18,gvc.ceas-challenge.cc,1,29,0,2,0,332,0,0,1,2.0,2.0,1
verizon.net,0,11,impsec.org,1,31,0,1,0,1363,0,0,0,22.0,1.0,0
rocketmail.com,0,14,gvc.ceas-challenge.cc,1,31,0,1,0,495,1,9,0,4.0,2.0,1
dalowa.com,1,10,gvc.ceas-challenge.cc,1,34,0,2,0,90,1,0,0,21.0,1.0,1
bolsena.com,0,11,gvc.ceas-challenge.cc,1,3,0,0,0,479,1,6,1,4.0,2.0,1
gmail.com,0,9,postfix.org,1,10,0,0,0,1473,0,0,0,19.0,1.0,0
op19.vzp.cz,1,11,gvc.ceas-challenge.cc,1,21,0,1,0,328,0,0,1,2.0,2.0,1
gvc.ceas-challenge.cc,1,21,gvc.ceas-challenge.cc,0,17,0,7,0,542,0,0,1,18.0,1.0,1
antenna.nl,0,10,postfix.org,1,41,0,0,0,98,0,0,0,4.0,2.0,0
,0,0,gvc.ceas-challenge.cc,1,24,0,1,0,118,1,0,1,23.0,1.0,1
neurotica.com,0,13,antenna.nl,1,45,0,1,0,361,0,0,0,22.0,1.0,0
abtusa.org,0,10,gvc.ceas-challenge.cc,1,21,0,3,1,169,1,0,0,4.0,2.0,1
,0,0,gvc.ceas-challenge.cc,1,39,0,1,0,88,1,0,0,23.0,1.0,1
latimes.com,0,11,gvc.ceas-challenge.cc,1,61,0,4,0,168,1,1,0,22.0,1.0,1
,0,0,gvc.ceas-challenge.cc,1,28,0,1,0,74,1,0,0,6.0,2.0,1
citec.qld.gov.au,0,16,gmail.com,1,14,0,1,0,1775,0,0,0,13.0,2.0,0
cro-rct.ru,0,10,postfix.org,1,30,0,3,0,5452,0,2,1,6.0,2.0,0
access.com.pl,0,13,gvc.ceas-challenge.cc,1,36,0,0,0,297,0,0,1,2.0,2.0,1
crkennedy.com.au,0,16,gvc.ceas-challenge.cc,1,31,0,1,0,61,0,0,0,22.0,1.0,1
ganc.com,0,8,gvc.ceas-challenge.cc,1,32,0,0,0,310,0,0,1,2.0,2.0,1
gmail.com,0,9,,1,4,0,1,0,1409,0,0,0,4.0,2.0,0
haarklinikken.de,0,16,gvc.ceas-challenge.cc,1,99,0,1,0,657,1,3,1,2.0,2.0,1
,0,0,gvc.ceas-challenge.cc,1,24,0,1,0,180,2,0,0,5.0,2.0,1
jwalterinc.com,0,14,gvc.ceas-challenge.cc,1,14,0,1,0,201,1,0,1,5.0,2.0,1
winzip.com,0,10,gvc.ceas-challenge.cc,1,34,0,4,0,778,2,1,1,22.0,1.0,0
btopenworld.com,0,15,gvc.ceas-challenge.cc,1,36,0,1,0,326,0,0,1,2.0,2.0,1
rz.fh-augsburg.de,0,17,gvc.ceas-challenge.cc,1,35,0,1,0,128,1,1,0,23.0,1.0,1
,0,0,gvc.ceas-challenge.cc,1,25,0,1,0,81,1,0,1,0.0,2.0,1
rz.fh-augsburg.de,0,17,gvc.ceas-challenge.cc,1,36,0,1,0,126,1,1,0,23.0,1.0,1
rz.fh-augsburg.de,0,17,gvc.ceas-challenge.cc,1,35,0,1,0,99,1,1,0,23.0,1.0,1
,0,0,gvc.ceas-challenge.cc,1,39,0,1,0,109,1,0,1,20.0,1.0,1
advlearn.com,1,12,gvc.ceas-challenge.cc,1,48,0,1,0,312,0,0,1,22.0,1.0,1
wiktionary.org,0,14,gvc.ceas-challenge.cc,1,36,3,6,0,229,1,0,0,20.0,1.0,1
stanford.edu,0,12,mailman.stanford.edu,1,48,0,8,0,9797,7,0,1,19.0,1.0,0
ngeeann.net,1,11,gvc.ceas-challenge.cc,1,31,0,2,0,455,0,3,0,5.0,2.0,1
ffcruz.com.ph,0,13,gvc.ceas-challenge.cc,1,36,0,1,0,340,0,0,1,2.0,2.0,1
supra.net,0,9,gvc.ceas-challenge.cc,1,44,0,1,0,342,0,0,1,2.0,2.0,1
target.cl,0,9,gvc.ceas-challenge.cc,1,18,0,3,0,240,0,0,0,6.0,2.0,1
antenna.nl,0,10,neurotica.com,1,45,0,1,0,814,0,0,0,4.0,2.0,0
bwc.state.oh.us,0,15,gvc.ceas-challenge.cc,1,10,0,1,0,327,0,0,1,2.0,2.0,1
cnmza.org.ar,0,12,gvc.ceas-challenge.cc,1,17,0,0,0,77,1,2,0,0.0,2.0,1
alumniclubs.columbia.edu,0,24,letters.webvalence.com,1,53,0,5,0,4851,1,2,1,3.0,2.0,0
cnmza.org.ar,0,12,gvc.ceas-challenge.cc,1,32,2,2,0,75,1,2,0,0.0,2.0,1
cnmza.org.ar,0,12,gvc.ceas-challenge.cc,1,32,2,2,0,82,1,2,0,0.0,2.0,1
us-title.com,0,12,gvc.ceas-challenge.cc,1,18,0,1,0,202,1,0,0,23.0,1.0,1
gocollectible.com,1,17,gvc.ceas-challenge.cc,1,36,0,6,0,173,1,0,0,23.0,1.0,1
yahoo-inc.com,0,13,yahoogroups.com,1,74,1,2,0,1396,1,0,0,23.0,1.0,0
googlegroups.com,0,16,googlegroups.com,0,36,0,0,0,3376,6,0,1,3.0,2.0,0
,0,0,gvc.ceas-challenge.cc,1,31,0,1,0,111,1,0,0,4.0,2.0,1
mail2eric.com,1,13,gvc.ceas-challenge.cc,1,21,0,1,0,311,0,0,1,2.0,2.0,1
cerobear.de,0,11,gvc.ceas-challenge.cc,1,61,0,1,0,705,1,4,1,1.0,2.0,1
cvty.com,0,8,gvc.ceas-challenge.cc,1,33,0,1,0,320,0,0,1,2.0,3.0,1
oxy.com,0,7,gvc.ceas-challenge.cc,1,23,0,1,0,198,1,0,0,22.0,1.0,1
pawel.every1.net,1,16,gvc.ceas-challenge.cc,1,10,0,0,0,147,0,0,0,20.0,1.0,1
89tta.com,1,9,gvc.ceas-challenge.cc,1,20,0,5,0,3918,24,0,0,23.0,1.0,1
pplweb.com,0,10,gvc.ceas-challenge.cc,1,44,0,1,0,323,0,0,1,17.0,2.0,1
quallinefence.com,0,17,gvc.ceas-challenge.cc,1,55,0,6,0,183,1,0,0,8.0,2.0,1
wamani.apc.org,1,14,gvc.ceas-challenge.cc,1,52,0,1,0,323,0,0,1,2.0,2.0,1
anadyspharma.com,0,16,gvc.ceas-challenge.cc,1,26,0,3,0,165,1,0,0,0.0,2.0,1
leydig.com,1,10,gvc.ceas-challenge.cc,1,20,0,5,0,3918,24,0,0,22.0,1.0,1
,0,0,gvc.ceas-challenge.cc,1,25,0,1,0,110,1,0,0,5.0,2.0,1
google.com,0,10,gvc.ceas-challenge.cc,1,33,0,5,0,583,0,0,0,22.0,1.0,1
4x4plus.be,1,10,gvc.ceas-challenge.cc,1,20,0,5,0,3918,24,0,0,0.0,2.0,1
floridavideopost.com,0,20,gvc.ceas-challenge.cc,1,37,0,4,0,208,1,0,1,0.0,2.0,1
completeint.com,0,15,gvc.ceas-challenge.cc,1,65,0,1,0,72,0,0,0,22.0,1.0,1
briggstree.com,1,14,gvc.ceas-challenge.cc,1,20,0,5,0,3918,24,0,0,5.0,2.0,1
innomotive.com,1,14,gvc.ceas-challenge.cc,1,20,0,5,0,3918,24,0,0,9.0,2.0,1
immigrantships.net,0,18,gvc.ceas-challenge.cc,1,29,0,1,1,246,1,0,0,20.0,1.0,1
google.com,0,10,gvc.ceas-challenge.cc,1,39,0,1,0,593,0,0,0,21.0,1.0,1
googlegroups.com,0,16,googlegroups.com,0,39,0,0,0,11446,28,2,1,3.0,2.0,0
v.loewis.de,0,11,boeing.com,1,54,0,4,0,1216,2,0,1,4.0,2.0,0
mired.org,0,9,python.org,1,43,0,6,0,1225,3,1,1,22.0,1.0,0
issues.apache.org,0,17,spamassassin.apache.org,1,76,0,2,0,844,2,0,0,20.0,1.0,0
googlegroups.com,0,16,googlegroups.com,0,36,0,0,0,3838,8,0,0,3.0,2.0,0
yahoo.com,0,9,yahoogroups.com,1,49,0,2,0,781,3,1,1,20.0,1.0,0
aebrno.cz,0,9,gvc.ceas-challenge.cc,1,21,0,3,0,149,1,0,0,0.0,2.0,1
place.org,0,9,xent.com,1,47,1,5,0,528,1,0,0,22.0,1.0,0
knuz.nl,0,7,gvc.ceas-challenge.cc,1,44,0,1,0,317,0,0,1,2.0,2.0,1
acta-assistance.com,0,19,gvc.ceas-challenge.cc,1,22,0,0,0,64,0,0,0,2.0,2.0,1
apache.org,0,10,gvc.ceas-challenge.cc,1,25,0,3,0,221,1,1,0,0.0,2.0,1
tim.it,0,6,gvc.ceas-challenge.cc,1,65,0,7,0,137,0,3,1,2.0,2.0,1
65.59.111.219.dy.bbexcite.jp,1,28,gvc.ceas-challenge.cc,1,20,0,5,0,3918,24,0,0,0.0,2.0,1
techrepublic.online.com,0,23,gvc.ceas-challenge.cc,1,51,0,5,0,6446,0,1,1,19.0,1.0,0
freemail.selfip.org,1,19,gvc.ceas-challenge.cc,1,20,0,5,0,3918,24,0,0,0.0,2.0,1
jpe.net,0,7,gvc.ceas-challenge.cc,1,31,0,1,0,293,1,2,0,0.0,2.0,1
google.com,0,10,gvc.ceas-challenge.cc,1,29,0,1,0,579,0,0,0,5.0,2.0,1
place.org,0,9,xent.com,1,51,1,6,0,497,0,0,0,22.0,1.0,0
iski.gov.tr,1,11,gvc.ceas-challenge.cc,1,20,0,5,0,3918,24,0,0,22.0,1.0,1
aapa-ports.org,0,14,gvc.ceas-challenge.cc,1,51,0,2,0,159,1,0,0,6.0,2.0,1
packerforum.com,0,15,gvc.ceas-challenge.cc,1,34,0,1,0,273,1,2,0,6.0,2.0,1
amatetsu.jp,0,11,gvc.ceas-challenge.cc,1,22,0,3,0,147,1,0,0,23.0,1.0,1
oxfordjournals.org,0,18,gvc.ceas-challenge.cc,1,16,0,2,0,189,1,0,0,22.0,1.0,1
ode.state.oh.us,1,15,gvc.ceas-challenge.cc,1,20,0,5,0,3918,24,0,0,22.0,1.0,1
,0,0,gvc.ceas-challenge.cc,1,28,0,1,0,86,1,0,0,6.0,2.0,1
tieguy.org,0,10,xent.com,1,54,1,7,0,950,0,0,0,23.0,1.0,0
,0,0,gvc.ceas-challenge.cc,1,34,0,1,0,62,1,0,0,0.0,2.0,1
coinca.com.pe,0,13,gvc.ceas-challenge.cc,1,24,0,0,0,325,0,0,1,2.0,2.0,1
free.fr,0,7,lists.sourceforge.net,1,46,0,2,0,2974,2,0,0,4.0,2.0,0
fantomas.sk,0,11,spamassassin.apache.org,1,31,0,1,0,11907,10,12,1,4.0,2.0,0
uranusfin.com,0,13,gvc.ceas-challenge.cc,1,30,0,1,0,288,1,1,0,22.0,1.0,1
abbyfree.com,0,12,gvc.ceas-challenge.cc,1,32,0,3,0,137,1,0,0,23.0,1.0,1
alcatel-lucent.com,0,18,,1,45,0,6,0,3026,0,0,1,0.0,2.0,0
,0,0,gvc.ceas-challenge.cc,1,24,0,1,0,142,2,0,0,4.0,1.0,1
grantproposal.com,0,17,gvc.ceas-challenge.cc,1,40,0,2,0,166,1,0,0,6.0,2.0,1
hiit.fi,0,7,cs.orst.edu,1,32,0,7,0,944,4,1,0,18.0,1.0,0
siue.edu,0,8,gvc.ceas-challenge.cc,1,11,0,1,0,325,0,0,1,21.0,1.0,1
nissho-ele.co.jp,0,16,gvc.ceas-challenge.cc,1,24,0,0,0,309,0,0,1,2.0,2.0,1
grumer.es,1,9,gvc.ceas-challenge.cc,1,20,0,5,0,3918,24,0,0,5.0,2.0,1
nytimes.com,0,11,gvc.ceas-challenge.cc,1,53,0,7,0,9722,1,1,1,22.0,1.0,0
morrisnjpros.org,0,16,gvc.ceas-challenge.cc,1,36,0,0,0,465,0,0,0,10.0,1.0,1
fantomas.sk,0,11,spamassassin.apache.org,1,31,0,1,0,993,1,1,1,4.0,2.0,0
msa.com,1,7,gvc.ceas-challenge.cc,1,20,0,5,0,3918,24,0,0,4.0,2.0,1
siderca.com,1,11,gvc.ceas-challenge.cc,1,20,0,5,0,3918,24,0,0,0.0,2.0,1
hccu.info,1,9,gvc.ceas-challenge.cc,1,20,0,5,0,3893,24,0,0,19.0,1.0,1
fantomas.sk,0,11,spamassassin.apache.org,1,13,0,1,0,534,1,0,1,4.0,2.0,0
flox.pl,0,7,gvc.ceas-challenge.cc,1,36,0,1,0,71,0,0,0,1.0,2.0,1
perl.org,0,8,netlabs.develooper.com,1,60,0,10,0,4450,0,2,1,18.0,1.0,0
,0,0,gvc.ceas-challenge.cc,1,24,0,1,0,86,1,0,0,5.0,2.0,1
irma.de,0,7,gvc.ceas-challenge.cc,1,52,0,1,0,769,1,3,1,1.0,2.0,1
scsy.de,0,7,antenna.nl,1,45,0,1,0,548,2,0,0,4.0,2.0,0
ecs.edmonton.ab.ca,1,18,gvc.ceas-challenge.cc,1,20,0,5,0,3918,24,0,0,0.0,2.0,1
kinetx.com,0,10,gvc.ceas-challenge.cc,1,15,0,1,0,312,0,0,1,2.0,2.0,1
btinternet.com,1,14,gvc.ceas-challenge.cc,1,25,0,1,0,325,0,0,1,2.0,2.0,1
syncrude.com,0,12,gvc.ceas-challenge.cc,1,18,0,3,0,248,0,0,0,10.0,2.0,1
taxesltd.com,0,12,gvc.ceas-challenge.cc,1,18,0,3,0,252,0,0,0,6.0,2.0,1
antenna.nl,0,10,postfix.org,1,45,0,1,0,397,1,0,0,4.0,2.0,0
persomobiles.com,1,16,gvc.ceas-challenge.cc,1,40,0,7,0,184,1,0,0,22.0,1.0,1
offers.secretspoon.com,0,22,gvc.ceas-challenge.cc,1,96,1,13,0,1439,5,0,1,21.0,1.0,0
state.or.us,0,11,gvc.ceas-challenge.cc,1,46,0,1,0,306,0,0,1,2.0,2.0,1
supergolf.dk,0,12,gvc.ceas-challenge.cc,1,14,0,3,0,247,0,0,0,6.0,2.0,1
tuttlefinancial.com,0,19,gvc.ceas-challenge.cc,1,39,0,4,1,640,0,2,1,4.0,2.0,1
oddweb.net,1,10,gvc.ceas-challenge.cc,1,20,0,5,0,3893,24,0,0,1.0,2.0,1
mondochrome.ca,1,14,gvc.ceas-challenge.cc,1,20,0,5,0,3895,24,0,0,15.0,1.0,1
magnate.com.tw,1,14,gvc.ceas-challenge.cc,1,20,0,5,0,3894,24,0,0,18.0,1.0,1
mitre.org,0,9,gvc.ceas-challenge.cc,1,21,0,3,0,111,0,3,1,2.0,2.0,1
mail2alicia.com,1,15,gvc.ceas-challenge.cc,1,33,0,0,0,319,0,0,1,2.0,2.0,1
dosa.wustl.edu,1,14,gvc.ceas-challenge.cc,1,20,0,5,0,3894,24,0,0,18.0,1.0,1
sales.overstock.com,0,19,gvc.ceas-challenge.cc,1,13,0,11,0,3795,17,0,1,20.0,1.0,0
lprabogados.com,1,15,gvc.ceas-challenge.cc,1,24,0,0,0,315,0,0,1,2.0,2.0,1
hookahbuzz.com,1,14,gvc.ceas-challenge.cc,1,20,0,5,0,3894,24,0,0,23.0,1.0,1
v.loewis.de,0,11,cheimes.de,1,53,0,4,0,1620,2,0,0,4.0,2.0,0
dgutierrez.e.telefonica.net,1,27,gvc.ceas-challenge.cc,1,20,0,5,0,3918,24,0,0,23.0,1.0,1
suntimes.com,0,12,gvc.ceas-challenge.cc,1,67,0,10,0,150,1,0,1,4.0,2.0,1
gtsint.cz,1,9,gvc.ceas-challenge.cc,1,20,0,5,0,3918,24,0,0,0.0,2.0,1
netcore.co.in,0,13,postfix.org,1,44,0,0,0,530,0,0,0,9.0,2.0,0
crowrivervet.com,0,16,gvc.ceas-challenge.cc,1,15,0,2,0,73,0,0,1,22.0,1.0,1
theeagleinn.com,1,15,gvc.ceas-challenge.cc,1,20,0,4,0,169,1,0,0,22.0,1.0,1
citadel.com.ph,1,14,gvc.ceas-challenge.cc,1,20,0,5,0,3918,24,0,0,22.0,1.0,1
,0,0,gvc.ceas-challenge.cc,1,25,0,1,0,148,2,0,0,5.0,2.0,1
yahoo.com,0,9,lists.sourceforge.net,1,85,0,17,0,1931,1,5,1,19.0,1.0,0
hci.ucsd.edu,0,12,gvc.ceas-challenge.cc,1,29,0,1,0,305,1,2,0,22.0,1.0,1
lgo.lk,1,6,gvc.ceas-challenge.cc,1,20,0,5,0,3918,24,0,0,22.0,1.0,1
dosa.wustl.edu,1,14,gvc.ceas-challenge.cc,1,20,0,5,0,3918,24,0,0,23.0,1.0,1
google.com,0,10,gvc.ceas-challenge.cc,1,42,0,1,0,567,0,0,0,19.0,1.0,1
haewonchart.co.kr,1,17,gvc.ceas-challenge.cc,1,20,0,5,0,3918,24,0,0,0.0,2.0,1
thaxtongroup.com,0,16,gvc.ceas-challenge.cc,1,62,0,1,0,639,0,2,1,3.0,2.0,1
planit.com,0,10,perl.org,1,62,0,15,0,4313,0,0,1,4.0,2.0,0
cs.orst.edu,0,11,cs.orst.edu,0,39,0,13,0,6408,2,0,1,18.0,1.0,0
nslabels.co.uk,0,14,gvc.ceas-challenge.cc,1,42,0,0,0,359,0,3,0,6.0,2.0,1
pwcecu.org,0,10,gvc.ceas-challenge.cc,1,44,0,1,0,327,0,0,1,2.0,2.0,1
compware.com,1,12,gvc.ceas-challenge.cc,1,20,0,5,0,3918,24,0,0,6.0,2.0,1
eofc.com,1,8,gvc.ceas-challenge.cc,1,20,0,5,0,3918,24,0,0,23.0,1.0,1
issues.apache.org,0,17,spamassassin.apache.org,1,76,0,2,0,735,2,0,0,20.0,1.0,0
,0,0,gvc.ceas-challenge.cc,1,21,0,1,0,86,1,0,0,23.0,1.0,1
pcnr.com,0,8,gvc.ceas-challenge.cc,1,28,0,1,0,496,1,9,0,6.0,2.0,1
cpageorgia.com,1,14,gvc.ceas-challenge.cc,1,20,0,5,0,3918,24,0,0,22.0,1.0,1
nsr1.uwaterloo.ca,1,17,ist.uwaterloo.ca,1,20,0,0,0,87,0,0,0,22.0,1.0,0
economist.com,0,13,gvc.ceas-challenge.cc,1,16,0,2,0,272,1,2,0,23.0,1.0,1
inforex.gr,1,10,gvc.ceas-challenge.cc,1,20,0,5,0,3918,24,0,0,23.0,1.0,1
ohworld.com,0,11,gvc.ceas-challenge.cc,1,52,0,1,0,322,0,0,1,2.0,2.0,1
federalheath.com,1,16,gvc.ceas-challenge.cc,1,20,0,5,0,3894,24,0,0,18.0,1.0,1
mplearn.com,1,11,gvc.ceas-challenge.cc,1,20,0,5,0,3894,24,0,0,17.0,1.0,1
ottawa.mfa.gov.il,1,17,gvc.ceas-challenge.cc,1,20,0,5,0,3895,24,0,0,18.0,1.0,1
allured.com,1,11,gvc.ceas-challenge.cc,1,20,0,5,0,3895,24,0,0,15.0,1.0,1
amazon.com,0,10,gvc.ceas-challenge.cc,1,78,0,11,0,2224,2,1,1,19.0,1.0,0
,0,0,gvc.ceas-challenge.cc,1,35,0,1,0,70,1,0,0,23.0,1.0,1
paijathameenluomu.fi,0,20,gvc.ceas-challenge.cc,1,63,1,7,0,971,0,2,0,4.0,2.0,1
about.com,0,9,gvc.ceas-challenge.cc,1,56,0,7,0,2791,17,0,1,23.0,1.0,0
liber8.co.uk,1,12,gvc.ceas-challenge.cc,1,20,0,5,0,3918,24,0,0,23.0,1.0,1
quackwatch.org,0,14,gvc.ceas-challenge.cc,1,48,0,3,0,174,1,0,0,23.0,1.0,1
,0,0,gvc.ceas-challenge.cc,1,33,0,1,0,72,1,0,0,23.0,1.0,1
freemail.selfip.org,1,19,gvc.ceas-challenge.cc,1,20,0,5,0,3918,24,0,0,6.0,2.0,1
a-rendezvous.com.ua,1,19,gvc.ceas-challenge.cc,1,20,0,5,0,3895,24,0,0,19.0,1.0,1
v.loewis.de,0,11,gmail.com,1,48,0,4,0,621,2,0,1,4.0,2.0,0
smallbusiness.dell.com,0,22,gvc.ceas-challenge.cc,1,34,0,4,0,2312,7,0,1,19.0,1.0,0
lists.linuxjournal.com,0,22,gvc.ceas-challenge.cc,1,51,0,6,0,5350,15,3,1,19.0,1.0,0
netoyen.net,0,11,,1,16,0,1,0,339,0,0,0,5.0,2.0,0
telenet.be,0,10,antenna.nl,1,45,0,1,0,1023,0,0,0,4.0,2.0,0
cs.uregina.ca,0,13,cs.orst.edu,1,60,0,14,0,9759,4,0,1,18.0,1.0,0
eircom.net,0,10,lists.stdlib.net,1,27,0,2,0,1007,6,0,0,16.0,1.0,0
netoyen.net,0,11,,1,52,0,2,0,3282,8,0,0,5.0,2.0,0
sciencebuddies.org,0,18,gvc.ceas-challenge.cc,1,24,0,3,0,178,1,2,0,23.0,1.0,1
intellicast.com,0,15,gvc.ceas-challenge.cc,1,60,1,10,0,131,1,1,1,0.0,2.0,1
,0,0,gvc.ceas-challenge.cc,1,18,0,1,0,111,1,0,0,0.0,2.0,1
spamassassin.zones.apache.org,0,29,spamassassin.apache.org,1,32,0,0,0,366,2,0,0,3.0,2.0,0
,0,0,gvc.ceas-challenge.cc,1,38,0,1,0,149,2,0,0,0.0,2.0,1
bell-labs.com,0,13,gvc.ceas-challenge.cc,1,54,0,5,0,174,1,1,0,22.0,1.0,1
gmail.com,0,9,yahoogroups.com,1,37,0,4,0,312,1,1,0,4.0,2.0,0
ube.com,0,7,gvc.ceas-challenge.cc,1,50,0,1,0,222,1,0,0,7.0,2.0,1
atlasconcrete.co.nz,1,19,gvc.ceas-challenge.cc,1,20,0,5,0,3895,24,0,0,19.0,1.0,1
tlinx.org,0,9,perl.org,1,103,0,3,0,3624,0,0,1,21.0,1.0,0
,0,0,gvc.ceas-challenge.cc,1,31,0,2,0,70,1,0,0,0.0,2.0,1
,0,0,gvc.ceas-challenge.cc,1,33,0,1,0,177,2,0,1,0.0,2.0,1
yahoogroups.com,0,15,yahoogroups.com,0,36,0,2,0,39158,29,35,1,4.0,2.0,0
auda.org.au,0,11,gvc.ceas-challenge.cc,1,25,0,1,0,258,1,1,0,21.0,1.0,1
issues.apache.org,0,17,spamassassin.apache.org,1,44,0,4,0,14697,3,11,1,20.0,1.0,0
10gbps.us,1,9,gvc.ceas-challenge.cc,1,20,0,5,0,3894,24,0,0,1.0,2.0,1
massey.ac.nz,0,12,,1,27,0,2,0,224,0,0,0,17.0,2.0,0
dot.state.ny.us,1,15,gvc.ceas-challenge.cc,1,20,0,5,0,3895,24,0,0,19.0,1.0,1
forevernow.com,1,14,gvc.ceas-challenge.cc,1,20,0,5,0,3895,24,0,0,19.0,1.0,1
mho-02-bos.mailhop.org,1,22,gvc.ceas-challenge.cc,1,51,0,6,0,1016,1,0,0,4.0,2.0,0
hochland.com,0,12,gvc.ceas-challenge.cc,1,4,0,0,0,34,0,1,0,2.0,2.0,1
v.loewis.de,0,11,cheimes.de,1,35,0,4,0,631,3,0,1,5.0,2.0,0
mariaviten.de,0,13,gvc.ceas-challenge.cc,1,37,0,1,0,965,1,3,1,1.0,2.0,1
koersa.com,1,10,gvc.ceas-challenge.cc,1,20,0,5,0,3918,24,0,0,1.0,2.0,1
morganstanley.com,0,17,postfix.org,1,45,0,1,0,1003,1,0,1,23.0,1.0,0
baustro.fin.ec,0,14,gvc.ceas-challenge.cc,1,19,0,1,0,219,0,1,0,17.0,1.0,1
google.com,0,10,gvc.ceas-challenge.cc,1,39,0,6,0,595,0,0,0,4.0,2.0,1
christmasforest.com,0,19,gvc.ceas-challenge.cc,1,26,0,1,0,98,0,0,0,2.0,2.0,1
darksidetattoo.com,1,18,gvc.ceas-challenge.cc,1,25,0,5,0,182,1,0,0,23.0,1.0,1
issues.apache.org,0,17,spamassassin.apache.org,1,44,0,4,0,659,1,0,0,20.0,1.0,0
antenna.nl,0,10,postfix.org,1,45,0,1,0,722,0,0,0,5.0,2.0,0
biomserv.univ-lyon1.fr,1,22,gvc.ceas-challenge.cc,1,24,0,1,0,84,1,2,0,0.0,2.0,1
,0,0,gvc.ceas-challenge.cc,1,26,0,1,0,67,1,0,0,7.0,2.0,1
morganstanley.com,0,17,postfix.org,1,48,0,1,0,4571,2,0,1,23.0,1.0,0
johnmanzara.com,1,15,gvc.ceas-challenge.cc,1,20,0,5,0,3918,24,0,0,23.0,1.0,1
scarlet.be,0,10,spamassassin.apache.org,1,28,0,0,0,482,1,0,0,14.0,1.0,0
qdhuaxia.com,0,12,gvc.ceas-challenge.cc,1,43,0,1,0,175,0,1,1,6.0,2.0,1
lists.tuxonice.net,0,18,lists.tuxonice.net,0,39,0,6,0,667,1,0,0,4.0,2.0,0
chez-yvette.com,0,15,gvc.ceas-challenge.cc,1,24,0,1,0,76,1,1,0,7.0,2.0,1
,0,0,gvc.ceas-challenge.cc,1,35,0,1,0,78,1,0,0,0.0,2.0,1
ccrrn.com,0,9,gvc.ceas-challenge.cc,1,48,0,1,0,312,0,0,1,2.0,2.0,1
,0,0,gvc.ceas-challenge.cc,1,16,0,1,0,50,1,0,0,5.0,2.0,1
cse.ucsc.edu,0,12,cs.orst.edu,1,45,0,7,0,1212,3,0,0,19.0,1.0,0
cns.bu.edu,0,10,cs.orst.edu,1,40,0,9,0,30310,4,0,1,18.0,1.0,0
,0,0,gvc.ceas-challenge.cc,1,24,0,1,0,164,2,0,0,23.0,1.0,1
cpahh.com,1,9,gvc.ceas-challenge.cc,1,20,0,5,0,3918,24,0,0,23.0,1.0,1
scsy.de,0,7,postfix.org,1,45,0,1,0,1334,1,0,0,5.0,2.0,0
,0,0,gvc.ceas-challenge.cc,1,18,0,1,0,90,1,0,0,12.0,2.0,1
iiia.csic.es,1,12,cs.orst.edu,1,26,0,13,0,5644,2,0,1,19.0,1.0,0
glds.com,1,8,gvc.ceas-challenge.cc,1,29,0,7,0,168,1,0,0,23.0,1.0,1
brillent.com,1,12,gvc.ceas-challenge.cc,1,20,0,5,0,3918,24,0,0,23.0,1.0,1
telenet.be,0,10,postfix.org,1,45,0,1,0,737,0,0,0,5.0,2.0,0
